Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
3,1,1,0,3,1,5,2,138,2,1598,1,4,24,16,20,2,1,5,1710
2,1,3,0,2,0,0,2,150,1,2880,2,6,22,29,22,2,11,15,2282
2,1,3,0,0,2,5,1,291,0,52,0,6,10,37,19,2,14,8,3344
1,1,3,0,2,1,5,2,124,3,825,3,6,6,33,24,1,15,5,3411
1,0,1,1,2,0,4,1,220,3,1669,2,7,6,21,6,1,15,9,3675
1,0,0,1,2,0,3,0,188,0,9100,3,4,19,14,2,2,10,11,4262
3,1,3,2,1,2,5,1,99,2,91,3,1,17,48,8,2,2,7,1329
1,1,3,3,1,1,5,1,187,2,1974,1,3,21,36,0,0,13,15,2034
3,0,3,0,3,1,5,2,136,3,1958,3,4,7,27,2,2,15,11,2187
1,1,0,1,2,1,5,1,128,1,786,1,3,0,19,6,0,0,6,1514
1,1,2,0,0,1,5,1,237,2,1731,1,5,11,14,21,2,13,9,2405
2,1,1,0,1,1,5,2,281,0,838,1,1,11,36,19,0,1,2,2148
1,0,2,2,2,0,2,0,91,0,6039,3,1,19,37,15,1,12,13,2911
2,0,3,1,2,2,5,0,272,3,39,2,6,23,49,1,2,8,6,2544
0,0,1,2,1,0,1,2,136,0,2230,3,5,9,16,19,2,3,4,1223
2,1,1,0,1,0,3,1,251,3,6425,3,2,24,41,20,1,4,0,4681
3,0,3,1,1,2,5,1,177,0,64,1,2,7,29,3,1,13,12,1370
3,0,3,3,0,2,5,2,142,3,95,0,4,11,19,11,1,13,11,2437
3,1,2,0,1,2,5,2,132,3,32,3,1,1,8,0,1,1,2,1622
0,0,2,2,2,0,3,1,261,0,2060,2,5,1,34,23,2,11,10,2407
3,0,1,1,1,1,5,2,206,3,1110,2,7,13,50,24,2,5,9,2361
2,0,1,1,0,2,5,0,279,0,54,2,5,1,31,11,2,13,6,2258
1,1,2,0,0,1,5,0,164,0,439,1,2,18,29,21,1,4,6,2636
3,0,0,3,1,2,5,0,81,3,9,2,5,21,39,10,1,10,7,2268
0,0,1,2,0,2,5,0,257,1,60,3,4,5,14,5,0,7,0,958
0,0,1,3,3,1,5,0,216,0,1528,3,4,5,44,3,0,5,15,1774
2,1,2,3,0,1,5,2,247,3,1950,0,2,11,15,8,2,1,13,3213
2,0,0,0,0,0,3,0,105,0,500,1,2,6,47,18,0,7,0,2290
3,1,1,3,1,1,5,2,262,0,332,0,2,22,22,8,1,0,8,1707
0,0,2,0,0,2,5,0,82,1,7,2,5,17,32,17,0,9,2,1277
3,1,3,2,2,2,5,2,212,2,83,0,1,2,24,15,2,12,7,1306
3,0,0,3,0,1,5,0,83,0,227,2,6,12,23,0,0,13,15,1675
3,1,0,1,0,1,5,0,75,0,539,2,1,16,39,4,1,2,1,1877
2,1,0,1,1,0,1,2,276,2,9592,1,5,14,30,13,2,8,12,1794
0,0,0,2,0,1,5,0,149,0,464,3,3,11,27,4,1,12,8,1875
1,1,0,1,0,2,5,1,195,2,26,0,2,13,28,16,2,6,14,1988
0,0,2,1,1,1,5,0,59,3,1902,0,5,24,33,10,1,5,7,2352
1,1,1,0,1,2,5,0,236,2,81,0,1,21,24,14,0,15,2,1593
0,0,0,2,1,0,2,1,151,0,4923,2,3,11,31,21,0,12,2,2529
3,1,2,0,1,2,5,2,134,1,10,1,6,20,34,20,0,7,13,1395
2,1,2,2,0,0,2,0,289,0,8814,0,4,14,43,19,1,6,3,4064
0,1,3,3,3,0,3,2,254,0,1258,2,3,19,18,22,1,13,10,2198
0,1,2,3,3,2,5,0,176,2,28,2,1,14,48,7,0,15,10,1707
0,0,3,1,2,0,3,2,209,3,9516,0,4,10,3,22,1,14,11,4730
3,0,1,2,2,2,5,0,79,1,34,1,5,23,13,10,0,7,9,949
1,1,3,1,3,0,3,2,220,3,9532,3,3,10,16,3,2,7,2,5345
2,1,3,3,3,2,5,0,156,1,53,0,5,6,12,10,1,12,4,1570
1,1,0,0,1,1,5,0,245,0,214,3,3,12,28,19,2,10,0,2164
3,1,3,1,2,0,2,2,103,0,2977,1,5,0,47,5,2,1,10,2814
3,1,3,2,2,1,5,2,133,0,1990,3,2,10,0,22,2,11,0,1413
0,1,2,3,0,2,5,0,291,3,62,3,4,15,41,11,2,10,3,2920
3,0,0,3,0,1,5,2,278,0,662,0,6,24,49,7,0,5,8,2629
3,1,1,2,2,2,5,2,197,0,79,3,2,4,16,7,2,13,9,1464
0,1,0,0,2,0,0,1,125,3,2747,1,6,16,18,22,1,15,14,3961
3,1,2,0,1,0,1,1,196,3,627,0,2,1,45,9,2,3,10,2342
0,0,2,0,1,2,5,1,128,0,38,3,7,0,33,24,0,8,1,1443
3,1,1,2,1,2,5,0,212,2,95,2,1,3,30,15,1,15,2,1235
0,0,1,0,2,2,5,0,272,1,67,1,5,12,4,20,1,2,6,1155
1,0,0,1,1,0,3,1,134,3,3079,1,2,2,32,3,2,0,6,3202
1,1,2,0,3,1,5,2,206,3,810,1,7,23,9,17,2,4,7,3581
2,0,1,0,0,2,5,2,271,3,93,2,1,0,14,6,0,14,5,2483
0,1,0,1,0,0,4,0,197,3,5707,3,7,13,33,7,2,1,1,5075
1,0,3,2,3,1,5,2,56,1,36,0,7,8,30,17,1,3,8,1923
2,0,0,3,3,2,5,2,132,1,15,2,1,24,45,14,2,14,9,1449
0,0,2,3,2,2,5,1,286,1,66,0,5,8,3,20,2,2,0,1341
2,1,1,0,0,0,3,1,291,1,8414,2,6,20,11,14,1,14,8,4603
2,1,0,3,1,0,2,2,137,1,1520,1,4,5,49,15,1,10,12,2121
2,0,3,3,1,0,2,0,217,0,7446,0,6,21,1,14,2,7,5,2853
3,1,2,1,2,2,5,1,244,3,63,0,7,12,1,8,1,2,14,2839
3,1,2,0,0,1,5,2,191,0,311,0,1,18,28,6,2,15,15,2045
3,0,1,3,2,0,3,0,70,3,4938,3,1,7,31,4,0,15,15,3112
1,0,2,2,0,0,3,2,105,1,6003,0,2,21,32,11,2,4,13,3325
1,0,1,1,1,0,1,1,221,1,7934,0,3,7,47,24,0,14,12,1939
3,1,0,2,2,0,4,1,55,1,2084,1,5,3,50,21,0,5,13,2531
3,0,0,0,2,2,5,2,210,2,68,2,4,16,11,7,1,2,15,1190
0,1,2,3,2,0,2,1,107,3,1525,3,5,21,22,9,0,0,10,2781
1,0,1,1,2,0,0,0,180,2,4046,0,2,6,1,14,2,2,15,2124
1,0,0,3,1,2,5,0,138,0,15,2,7,17,38,2,1,13,8,2185
0,0,3,3,2,2,5,1,172,2,82,2,3,8,2,13,1,13,0,970
1,0,2,3,0,1,5,1,228,0,1079,2,7,4,23,4,0,0,1,2480
1,0,1,1,0,1,5,0,241,0,1086,3,7,24,27,1,2,9,7,2173
2,1,1,0,2,2,5,0,147,0,15,0,1,24,2,22,0,2,1,1826
0,1,2,1,0,2,5,2,271,1,58,0,5,2,39,4,1,9,0,2004
0,1,3,1,3,0,3,1,146,1,3655,0,2,2,25,16,2,9,12,2254
1,0,0,2,0,1,5,1,220,3,7,1,7,22,5,11,2,8,9,3248
3,1,0,2,3,0,2,2,268,2,8315,2,5,15,43,11,1,13,1,3448
0,1,1,2,0,2,5,0,138,3,12,2,3,10,13,21,0,11,1,2591
3,0,2,2,2,2,5,1,254,1,40,2,2,5,32,7,2,1,11,1219
1,1,0,0,0,2,5,1,53,0,21,0,5,12,49,0,1,15,7,3512
0,1,3,2,3,0,1,0,211,1,1118,3,1,7,24,15,0,0,11,1104
2,1,3,2,2,0,1,0,215,1,5487,0,4,15,11,1,1,14,3,1579
3,1,1,1,0,2,5,2,240,1,52,3,6,14,2,2,2,3,1,831
0,1,3,0,3,2,5,2,69,0,62,2,7,6,41,23,1,4,3,2309
2,1,2,3,1,1,5,2,184,1,1534,1,6,17,37,22,0,15,8,2165
0,0,2,3,3,1,5,2,238,2,1651,2,5,3,34,5,2,5,1,1363
1,0,3,3,0,0,2,0,63,0,2881,2,3,5,49,20,2,11,14,2766
3,0,0,1,3,0,0,2,167,2,1708,1,4,17,34,0,1,14,1,1899
0,0,3,1,0,0,4,2,173,2,6327,3,5,1,20,4,0,14,15,3301
0,1,0,1,3,1,5,2,133,3,923,3,2,19,39,11,2,7,4,2664
0,0,3,1,1,0,0,1,109,0,2679,3,5,4,46,2,2,6,7,1924
3,0,1,2,1,1,5,1,278,1,1862,2,5,1,45,20,0,1,5,1550
1,0,0,0,0,0,3,1,139,2,9661,1,2,5,35,5,0,10,14,4773
2,0,2,2,0,0,0,2,193,0,2131,2,1,22,37,24,0,13,7,2637
1,0,0,0,0,1,5,0,240,2,1848,3,5,23,8,18,1,15,9,2004
0,1,2,3,3,1,5,0,264,3,1084,1,4,8,40,6,2,12,13,3065
1,0,1,3,2,1,5,2,224,2,1337,1,5,7,3,6,0,5,3,1560
2,1,1,1,3,0,4,2,91,0,3909,1,3,17,19,23,2,12,3,4015
3,0,2,1,2,2,5,2,220,3,19,1,7,20,49,22,1,0,13,2807
2,1,3,3,1,2,5,2,161,3,76,0,1,18,37,20,0,4,14,2815
0,0,1,1,2,0,2,1,63,1,6305,0,3,0,41,19,2,0,2,2208
1,0,3,0,1,0,2,2,287,3,8163,3,4,1,18,18,0,8,8,3663
2,1,2,3,3,1,5,0,181,0,951,0,6,5,13,21,0,13,3,2503
2,0,1,0,0,1,5,1,147,2,184,1,3,20,3,11,2,10,11,1514
2,1,0,1,3,2,5,2,129,2,83,3,5,3,28,22,0,0,5,1638
2,0,1,1,2,0,1,0,92,2,3938,2,6,12,33,21,2,1,0,1602
1,0,3,0,1,0,4,1,294,1,6990,2,5,21,3,24,2,11,12,3625
1,0,3,3,2,0,1,1,285,3,3021,0,5,5,30,15,2,2,6,3589
1,0,0,1,2,0,3,0,281,1,1713,1,5,20,11,6,1,4,14,2052
1,0,1,0,3,2,5,2,215,3,32,2,3,23,21,22,2,13,15,2603
1,1,3,3,2,2,5,0,195,2,99,3,7,23,49,5,2,7,5,1872
0,1,2,2,1,2,5,1,51,0,25,3,5,22,14,24,2,15,6,1721
3,0,1,3,3,2,5,1,234,1,79,2,1,1,49,3,0,13,8,1262
0,1,1,0,1,1,5,1,92,0,79,1,5,23,31,8,2,10,3,1944
2,0,0,2,2,1,5,1,205,3,158,0,3,17,40,21,2,7,11,3049
3,0,2,1,2,1,5,0,169,2,1630,1,4,17,13,10,2,15,10,1317
2,0,1,3,3,0,1,2,82,3,7961,2,5,0,36,20,0,12,2,2644
3,1,0,2,3,1,5,2,111,2,1948,0,6,23,45,22,0,1,13,2548
0,0,2,3,0,1,5,0,299,1,762,3,5,18,49,10,2,10,11,1566
1,0,2,3,3,1,5,0,256,1,1557,0,6,1,22,14,2,3,12,1652
3,1,2,0,2,2,5,2,232,1,79,1,1,23,44,1,1,5,14,1124
2,0,3,1,2,2,5,2,168,3,46,0,2,0,1,0,2,10,12,1935
0,1,0,2,2,1,5,2,171,3,895,0,5,20,33,11,0,14,10,3478
3,0,3,1,2,0,4,2,139,1,7196,1,4,5,20,7,1,6,5,2999
0,0,0,3,0,2,5,1,76,3,11,0,6,3,39,2,1,6,7,2848
1,1,3,0,2,2,5,1,90,3,29,2,6,18,2,8,0,1,3,3206
3,0,2,2,3,0,4,0,123,3,9900,3,6,10,8,6,1,1,2,4923
0,0,3,0,1,2,5,2,139,0,46,1,6,18,15,1,1,1,14,1619
1,1,2,3,2,0,3,0,249,1,5530,2,6,7,2,5,0,3,3,2886
0,0,0,3,3,1,5,1,254,1,456,1,2,7,26,8,2,12,2,1272
3,1,0,2,3,2,5,1,91,3,90,2,6,13,31,6,1,12,8,2661
3,0,1,2,2,2,5,1,209,1,57,0,3,12,39,19,1,5,0,1344
3,1,3,1,1,2,5,0,260,2,87,0,3,15,32,12,0,2,2,1390
1,1,2,0,1,2,5,2,80,0,62,0,7,23,8,12,1,14,15,2453
3,1,1,0,3,1,5,0,275,2,1490,0,3,12,31,1,1,4,11,1840
1,1,2,2,3,0,1,2,249,1,5613,1,6,10,46,22,1,4,13,2220
1,1,0,2,2,2,5,2,131,0,15,3,1,5,29,20,1,5,6,2075
1,0,2,1,0,2,5,2,50,3,41,3,4,8,0,7,1,6,7,1959
3,1,1,3,3,2,5,2,167,3,39,3,6,2,26,22,1,4,8,2330
1,1,2,1,1,0,1,0,262,2,7894,1,3,11,44,12,0,8,12,1637
3,0,0,2,0,2,5,1,167,3,50,1,3,7,19,13,2,1,4,2582
0,1,2,2,2,2,5,0,257,1,44,0,6,18,43,13,2,8,7,1816
1,1,1,1,0,1,5,1,207,3,1418,2,4,5,38,15,0,4,6,3946
3,0,3,2,0,1,5,0,122,2,525,3,1,9,41,12,0,13,10,1433
3,1,2,1,3,2,5,1,273,1,37,3,4,22,37,2,1,9,11,1292
0,1,0,3,1,2,5,2,140,2,30,1,2,20,21,23,2,7,4,1155
3,0,3,3,3,1,5,0,289,2,1059,0,7,24,9,5,1,12,14,1579
0,0,0,2,3,0,2,0,184,3,5069,1,2,22,45,24,1,14,5,3348
0,1,3,3,3,0,0,1,260,0,9714,3,3,20,39,23,2,4,7,4362
1,0,1,3,3,0,4,2,267,2,4768,1,1,21,16,20,1,1,12,3556
2,1,0,0,3,2,5,1,79,3,5,1,2,22,5,17,1,15,10,2710
0,0,3,3,3,0,3,0,206,2,9913,0,7,21,34,17,1,15,10,4736
2,1,0,1,1,0,0,2,175,0,9757,1,3,16,38,14,0,8,3,4747
0,1,1,3,3,2,5,2,259,2,69,2,6,23,2,7,2,13,5,1384
3,1,0,1,1,0,0,0,62,0,3294,2,5,20,26,14,1,5,1,2213
2,0,3,2,3,1,5,0,144,3,492,3,5,7,16,1,2,5,0,2086
3,1,0,2,1,0,1,1,229,2,7379,2,2,19,31,3,0,13,8,1538
2,0,1,0,0,2,5,1,116,1,10,2,6,10,8,4,0,6,9,1062
2,1,0,3,1,2,5,2,172,1,9,2,2,22,42,5,2,7,11,1353
0,0,0,1,2,2,5,0,81,2,9,0,5,10,0,10,2,13,6,1162
3,1,3,1,2,1,5,0,299,3,520,2,5,16,45,14,1,6,0,2761
1,1,2,2,3,2,5,0,214,1,88,3,2,6,27,9,0,7,9,1074
0,1,2,1,3,1,5,0,111,3,650,3,5,9,48,3,0,15,15,2818
0,0,0,1,3,2,5,2,263,2,56,3,1,14,18,18,1,14,15,1283
1,0,1,3,0,1,5,1,233,2,431,0,6,23,36,7,1,8,2,2465
2,0,3,1,3,2,5,2,271,1,36,0,6,0,20,7,2,14,13,1691
0,1,3,3,0,1,5,0,286,1,639,1,7,1,25,10,2,15,3,2090
1,1,0,2,1,0,3,0,274,3,8026,2,6,13,15,14,1,0,9,5466
3,0,1,3,1,0,2,0,180,3,7116,3,1,3,34,19,0,1,14,2858
3,0,2,3,1,1,5,2,202,0,1505,3,4,5,47,11,2,4,11,1608
2,1,3,3,3,0,1,0,287,0,9565,1,7,9,22,17,2,6,9,2318
1,0,2,0,0,1,5,2,113,3,574,0,6,2,18,3,0,6,3,3192
3,0,2,2,3,0,3,0,279,2,9592,1,3,9,20,23,2,1,7,3592
0,1,0,1,2,2,5,0,211,3,91,2,5,22,19,2,2,4,9,2491
3,1,2,3,3,2,5,0,189,1,95,0,5,10,40,0,2,13,4,1627
3,1,3,2,1,2,5,2,239,0,60,3,6,21,40,23,2,6,15,1642
2,0,2,0,3,1,5,2,155,2,1758,2,3,2,27,18,2,10,15,1399
3,0,2,0,0,1,5,0,190,3,1343,0,4,5,14,16,2,9,4,2433
2,1,0,1,0,2,5,0,110,3,27,0,4,3,2,18,1,4,12,2748
2,0,0,1,3,2,5,1,238,0,77,3,2,14,47,16,0,6,1,2032
3,0,3,2,3,1,5,1,111,0,436,3,6,4,42,23,1,12,0,1899
2,1,0,0,0,1,5,1,155,0,548,0,6,16,18,24,1,3,8,3051
0,0,0,2,1,2,5,2,127,3,15,2,6,18,19,19,2,7,5,2108
1,0,1,2,3,0,3,2,153,3,7069,2,2,17,14,19,2,2,13,4605
0,1,0,1,3,2,5,1,56,1,68,1,2,13,44,14,0,8,6,1344
3,1,3,2,0,1,5,2,91,0,1939,3,2,7,7,23,2,14,13,1942
2,0,0,0,1,1,5,1,289,2,2000,0,1,11,31,19,2,15,10,1803
2,0,2,2,3,1,5,2,161,1,1772,2,7,15,15,21,0,11,6,1457
2,1,0,1,2,1,5,2,156,3,272,1,4,11,28,2,1,2,2,3080
2,0,3,1,2,0,3,2,289,2,4472,1,2,22,47,1,1,0,2,2658
0,1,3,3,2,0,4,2,180,1,8102,0,1,11,33,22,1,6,1,4135
3,1,2,2,3,1,5,2,187,3,363,0,7,17,12,1,1,8,8,2610
2,1,0,3,3,2,5,1,124,3,10,0,1,23,34,18,2,13,10,3065
2,1,3,2,1,0,1,1,226,0,2921,2,1,2,11,15,2,3,10,1354
2,1,1,2,2,0,4,1,142,2,692,3,1,17,41,7,1,15,13,2201
0,1,0,0,1,1,5,1,265,1,1578,0,5,18,6,20,1,10,14,1814
0,0,0,0,1,0,3,2,68,2,8228,3,1,10,26,20,1,11,8,2824
3,1,0,3,0,1,5,2,123,2,44,1,4,13,32,22,2,13,8,1884
1,1,3,3,0,0,3,0,187,0,3682,2,5,21,47,2,0,7,8,3900
1,1,1,1,1,1,5,2,132,2,480,1,2,17,38,22,2,10,4,1765
2,1,2,3,3,1,5,2,292,2,382,3,6,18,43,22,1,3,15,1728
2,1,1,3,0,0,3,1,78,3,8121,3,1,0,20,19,2,15,8,5221
2,0,2,2,1,2,5,2,93,1,99,3,4,4,38,8,1,12,14,933
3,1,1,2,0,2,5,2,106,0,20,1,1,2,37,7,0,14,11,2191
0,0,0,1,0,1,5,0,140,3,242,1,3,14,41,7,1,12,10,2711
1,0,3,1,0,1,5,1,135,3,1554,2,6,11,23,3,2,5,12,3128
0,1,3,0,3,0,3,0,263,3,138,2,5,4,26,6,0,15,15,2871
2,1,3,0,2,2,5,2,138,3,65,0,3,24,7,16,2,2,3,2871
2,0,0,3,1,1,5,1,190,0,511,1,5,5,21,6,1,6,7,1834
0,0,0,3,2,2,5,0,292,2,26,2,2,9,31,1,2,8,4,1208
3,1,0,3,3,1,5,1,145,1,1040,3,7,11,45,1,0,3,11,1580
2,0,2,1,1,0,2,0,60,1,5624,0,6,4,9,9,2,15,15,2018
3,0,1,2,1,0,4,1,134,2,556,1,7,22,32,21,0,0,9,1813
2,1,3,2,3,1,5,1,164,2,656,1,2,0,27,5,0,5,0,1620
1,1,3,2,2,2,5,0,214,3,1,0,7,5,21,3,2,1,5,4071
2,1,2,1,3,0,3,2,212,3,4476,2,2,24,28,20,0,11,0,3901
0,0,1,3,3,1,5,0,118,1,1073,2,1,24,42,1,1,5,8,986
3,1,0,0,2,2,5,2,153,3,13,1,4,22,16,16,0,6,5,2495
3,0,0,0,0,1,5,0,290,3,784,1,2,10,43,0,1,15,9,2672
2,0,3,3,1,2,5,0,249,2,17,2,3,13,34,11,1,13,4,1273
3,1,3,3,1,1,5,2,94,2,7,2,4,4,23,2,0,0,14,969
2,0,2,0,2,2,5,2,79,1,67,1,1,1,47,17,1,11,8,1223
3,0,2,0,0,0,3,2,137,0,4406,3,5,8,27,5,0,13,9,2547
1,0,1,2,3,1,5,1,147,1,822,1,1,19,50,15,2,10,2,1646
0,0,0,0,0,1,5,0,54,1,1332,3,3,11,17,2,1,6,3,740
0,1,3,3,2,1,5,2,194,3,1996,1,2,18,7,12,1,13,14,2404
2,1,3,2,0,0,4,2,138,3,9883,2,5,13,27,10,0,14,11,7531
2,1,0,0,0,2,5,0,234,1,48,2,6,18,1,9,0,9,1,1591
2,0,1,1,2,1,5,2,64,1,658,0,4,22,28,6,1,5,2,1294
1,1,1,1,1,1,5,0,162,3,360,0,6,19,31,17,1,10,3,3717
2,0,3,2,2,0,3,2,198,0,8422,2,6,12,5,17,2,6,9,3636
1,1,0,0,1,2,5,2,289,2,44,0,5,24,11,23,1,10,14,2179
0,0,3,1,3,2,5,2,226,0,47,1,6,8,46,1,1,8,13,1979
3,1,1,1,3,0,0,1,210,1,9939,0,3,0,21,1,2,8,15,3549
3,1,0,2,0,0,2,1,152,1,8279,1,4,24,24,7,2,9,3,3117
3,1,0,0,1,1,5,0,278,2,1572,2,4,23,13,16,0,3,3,1232
2,1,3,1,1,2,5,0,192,1,68,0,5,13,7,20,2,11,12,1178
2,1,1,3,0,2,5,0,192,1,69,2,5,1,6,20,2,7,9,1309
0,1,3,3,3,0,4,1,67,0,9868,3,3,18,42,5,0,12,7,5634
3,0,0,3,2,2,5,0,258,2,88,3,6,14,6,7,0,9,13,1090
0,0,0,0,2,1,5,0,89,0,1923,2,3,8,29,18,0,8,13,1608
3,0,2,0,2,2,5,2,73,2,11,1,2,17,43,23,1,13,15,1319
0,0,2,2,1,2,5,2,79,3,11,1,3,11,23,19,0,9,7,2087
3,0,2,3,3,2,5,2,243,1,88,3,6,24,13,8,2,1,9,981
1,1,0,0,0,0,2,0,127,1,8554,0,3,10,36,22,2,8,1,3694
1,0,1,0,0,1,5,0,171,2,1961,0,3,14,20,16,2,10,8,1939
3,1,1,0,1,2,5,0,274,1,47,0,5,17,29,12,1,15,5,1735
2,0,1,3,0,2,5,0,70,3,84,0,4,10,46,4,2,6,0,2661
0,1,1,1,2,1,5,0,233,0,1852,2,5,21,31,2,1,6,1,2019
2,0,0,3,0,0,1,1,156,0,9500,0,5,12,19,22,0,11,13,2435
1,0,2,2,2,0,0,2,285,3,3542,0,6,5,25,20,1,5,9,4117
2,0,1,3,1,2,5,2,160,1,16,2,1,23,24,15,1,12,6,905
2,1,1,1,3,1,5,0,220,2,804,0,4,15,10,6,1,5,0,1622
3,1,3,2,1,0,0,2,210,3,1883,1,3,3,36,15,0,5,12,3088
2,1,0,2,0,2,5,1,103,0,65,1,5,8,37,13,0,4,14,2982
1,0,1,2,3,1,5,2,99,0,540,1,1,4,7,1,0,6,8,1259
0,0,3,2,1,1,5,0,215,2,851,2,3,1,44,13,1,0,9,1208
2,1,1,1,1,2,5,2,192,0,36,3,2,3,38,13,2,3,11,1756
3,0,2,2,2,1,5,2,130,1,568,1,3,12,34,12,0,13,4,1253
1,0,2,3,3,1,5,0,173,2,792,3,2,22,50,11,0,4,12,1793
0,1,0,0,3,0,3,2,204,0,8119,2,3,10,46,21,1,9,0,4570
0,1,0,0,1,0,1,1,200,2,6674,0,2,15,13,0,2,13,7,1180
0,1,0,1,3,1,5,0,63,3,689,0,6,6,50,12,0,4,7,3318
0,0,0,0,1,0,2,2,138,0,375,0,5,12,12,24,1,12,12,1885
3,0,2,3,1,1,5,0,50,3,1265,0,6,13,43,11,1,5,3,2414
1,1,0,1,2,1,5,1,114,1,359,0,7,0,36,10,1,5,11,2519
3,0,3,0,3,0,4,0,132,2,498,0,2,1,45,7,0,2,11,1570
0,1,3,0,2,2,5,1,189,0,8,1,3,0,25,0,1,11,13,1847
2,1,0,2,0,2,5,2,154,2,77,1,3,1,50,7,2,4,5,2210
2,0,2,3,3,2,5,1,217,0,10,0,1,1,47,0,1,2,11,2090
0,0,2,1,3,1,5,2,105,1,1868,2,3,16,26,24,1,6,13,1004
1,1,3,3,0,0,3,0,91,1,437,2,6,20,42,9,2,5,0,2005
2,0,1,3,0,2,5,0,144,3,67,2,7,10,9,18,0,15,8,2696
2,1,1,3,1,1,5,0,237,0,1584,3,7,3,24,2,2,10,14,1834
0,0,0,0,1,1,5,1,291,3,1423,2,6,15,48,19,1,3,12,2801
3,1,0,0,3,2,5,2,121,3,17,3,7,11,47,18,1,1,1,2849
0,0,3,1,1,1,5,1,95,1,1947,2,1,4,46,2,1,10,11,1079
1,1,0,3,3,1,5,2,195,3,193,3,6,7,24,13,1,9,13,3357
0,1,1,0,0,2,5,0,216,3,24,1,1,19,49,9,1,15,12,3111
2,0,2,3,1,2,5,0,161,0,76,3,6,15,0,1,1,3,1,902
0,0,3,0,0,2,5,0,299,2,39,3,5,15,22,6,2,4,11,1292
1,0,3,1,3,2,5,2,62,1,13,0,7,15,18,9,1,5,5,1729
3,0,0,2,1,1,5,1,63,0,615,0,5,21,0,4,1,5,3,1461
3,0,1,3,0,0,0,1,251,1,5189,1,4,13,3,12,1,11,0,2326
1,1,3,2,3,1,5,1,285,1,1863,0,3,1,42,0,1,5,11,2121
1,0,3,3,0,0,3,1,126,0,8536,2,6,4,0,4,1,6,2,4038
1,0,2,0,0,0,4,0,178,2,1270,2,3,6,9,19,2,2,13,1789
3,1,1,3,0,1,5,2,286,1,1267,0,4,5,20,5,2,14,14,1836
0,0,1,0,0,0,3,1,115,2,2081,3,3,11,29,4,1,3,3,1674
3,0,1,1,0,2,5,0,90,3,94,0,2,21,19,9,0,1,15,2217
1,1,3,0,3,0,0,1,174,1,9616,3,3,0,28,20,0,11,5,4327
0,0,1,2,3,2,5,0,160,2,29,0,1,1,28,5,2,2,5,1123
3,1,1,2,1,1,5,0,264,3,97,2,4,9,11,0,2,5,15,1900
2,0,1,0,2,1,5,0,286,0,1621,1,1,10,37,14,2,9,2,1881
1,1,2,2,0,0,0,1,252,3,2845,2,4,4,30,13,2,0,10,4522
2,1,1,2,0,2,5,1,66,0,40,2,4,22,50,11,1,10,12,2909
3,1,1,0,1,2,5,1,81,2,16,1,2,19,17,6,1,9,14,968
3,0,3,1,2,0,0,2,257,3,427,3,6,19,11,9,2,8,5,1769
0,0,0,3,3,0,2,0,227,2,9681,3,2,13,46,4,1,12,14,2834
1,0,0,2,0,0,0,1,156,1,8152,1,3,20,16,18,0,5,3,3687
1,1,1,2,2,1,5,1,165,3,604,3,2,24,40,19,1,12,8,3550
0,0,1,2,1,2,5,2,88,2,4,0,6,9,22,14,1,12,12,1473
1,1,3,3,1,0,4,1,177,1,933,0,5,13,30,17,1,9,2,2264
3,1,2,2,0,0,0,2,128,3,2593,1,2,2,34,9,2,0,12,3338
1,1,2,1,0,1,5,0,150,2,1032,3,4,16,23,0,0,14,8,1883
1,0,1,2,1,2,5,2,232,1,98,2,6,23,36,13,2,3,6,1308
3,1,2,0,3,2,5,0,73,1,53,0,2,12,6,2,2,5,0,619
3,1,1,1,0,2,5,1,299,2,70,0,6,8,46,1,2,12,12,2537
0,1,2,2,2,1,5,2,145,2,705,1,3,18,20,11,1,9,4,1541
1,0,1,1,3,1,5,0,68,1,614,1,5,0,17,19,0,8,1,1237
1,1,3,1,1,1,5,1,50,0,1530,2,6,17,15,1,0,5,13,1941
1,1,1,2,1,2,5,0,293,1,75,2,5,10,41,6,1,11,11,1563
1,1,2,3,3,2,5,2,211,0,14,2,6,5,34,1,0,1,1,2806
0,1,1,1,2,2,5,1,113,2,72,2,7,15,18,24,2,10,8,1713
2,1,0,3,2,2,5,0,215,2,4,2,5,19,43,9,0,13,4,2159
2,0,1,3,3,2,5,0,209,2,88,3,1,19,17,20,0,2,11,1352
3,0,3,1,3,2,5,2,157,2,63,3,2,2,48,18,2,7,6,1231
3,1,2,2,0,1,5,1,52,3,680,1,7,5,33,0,1,15,9,3327
3,1,0,3,2,1,5,2,118,0,1444,3,1,11,42,20,2,12,0,1998
2,0,1,1,1,1,5,0,244,2,1787,3,2,5,24,10,2,7,13,984
0,0,3,1,1,1,5,0,152,2,520,1,2,6,19,24,0,0,13,921
0,0,0,1,1,0,4,2,237,0,8611,2,2,7,50,3,2,10,0,4757
3,0,1,3,0,0,3,0,63,0,5207,0,1,11,9,24,0,11,4,2515
2,0,2,2,1,0,2,1,95,0,4080,3,7,11,23,16,1,5,2,2171
